parent_channel,date,message_count
leftscape-library,2021-04-14,3
leftscape-library,2021-04-17,1
leftscape-library,2021-04-18,1
leftscape-library,2021-04-19,2
leftscape-library,2021-04-26,1
leftscape-library,2021-04-27,2
leftscape-library,2021-04-29,9
leftscape-library,2021-05-03,8
leftscape-library,2021-05-05,4
leftscape-library,2021-05-06,6
leftscape-library,2021-05-07,7
leftscape-library,2021-05-11,16
leftscape-library,2021-05-12,5
leftscape-library,2021-05-13,1
leftscape-library,2021-05-14,3
leftscape-library,2021-05-17,3
leftscape-library,2021-05-19,6
leftscape-library,2021-05-20,4
leftscape-library,2021-05-22,3
leftscape-library,2021-05-23,2
leftscape-library,2021-06-04,8
leftscape-library,2021-06-05,2
leftscape-library,2021-06-10,28
leftscape-library,2021-06-11,5
leftscape-library,2021-06-18,1
leftscape-library,2021-06-21,4
leftscape-library,2021-06-22,2
leftscape-library,2021-06-30,21
leftscape-library,2021-07-01,4
leftscape-library,2021-07-02,9
leftscape-library,2021-07-03,2
leftscape-library,2021-07-04,8
leftscape-library,2021-07-08,2
leftscape-library,2021-07-09,5
leftscape-library,2021-07-10,2
leftscape-library,2021-07-22,3
leftscape-library,2021-07-25,1
leftscape-library,2021-07-28,3
leftscape-library,2021-07-29,3
leftscape-library,2021-07-30,1
leftscape-library,2021-08-08,5
leftscape-library,2021-08-09,3
leftscape-library,2021-08-11,2
leftscape-library,2021-08-29,7
leftscape-library,2021-08-30,4
leftscape-library,2021-08-31,5
leftscape-library,2021-09-01,4
leftscape-library,2021-09-07,1
leftscape-library,2021-09-08,1
leftscape-library,2021-09-27,1
leftscape-library,2021-10-04,6
leftscape-library,2021-10-05,1
leftscape-library,2021-10-11,7
leftscape-library,2021-10-13,1
leftscape-library,2021-10-17,3
leftscape-library,2021-10-22,1
leftscape-library,2021-11-09,2
leftscape-library,2021-11-16,2
leftscape-library,2021-11-17,15
leftscape-library,2021-11-27,1
leftscape-library,2021-11-28,7
leftscape-library,2021-11-29,2
leftscape-library,2021-11-30,1
leftscape-library,2021-12-02,2
leftscape-library,2021-12-03,8
leftscape-library,2021-12-04,1
leftscape-library,2021-12-06,1
leftscape-library,2021-12-08,2
leftscape-library,2021-12-10,3
leftscape-library,2021-12-18,1
leftscape-library,2022-01-08,9
leftscape-library,2022-01-09,6
leftscape-library,2022-01-11,1
leftscape-library,2022-01-12,1
leftscape-library,2022-01-15,1
leftscape-library,2022-01-16,1
leftscape-library,2022-01-17,1
leftscape-library,2022-01-20,5
leftscape-library,2022-01-22,2
leftscape-library,2022-01-23,2
leftscape-library,2022-02-01,2
leftscape-library,2022-02-02,4
leftscape-library,2022-02-03,7
leftscape-library,2022-03-03,4
leftscape-library,2022-03-16,1
leftscape-library,2022-03-18,25
leftscape-library,2022-03-19,9
leftscape-library,2022-03-22,1
leftscape-library,2022-04-13,1
leftscape-library,2022-04-14,7
leftscape-library,2022-04-15,9
leftscape-library,2022-04-16,1
leftscape-library,2022-04-20,1
leftscape-library,2022-04-23,1
leftscape-library,2022-05-09,2
leftscape-library,2022-05-11,1
leftscape-library,2022-05-13,1
leftscape-library,2022-05-15,15
leftscape-library,2022-05-23,29
leftscape-library,2022-05-24,3
leftscape-library,2022-05-29,5
leftscape-library,2022-06-06,5
leftscape-library,2022-06-07,1
leftscape-library,2022-06-09,1
leftscape-library,2022-06-10,3
leftscape-library,2022-06-22,3
leftscape-library,2022-06-23,6
leftscape-library,2022-06-24,5
leftscape-library,2022-06-25,1
leftscape-library,2022-06-26,2
leftscape-library,2022-07-11,7
leftscape-library,2022-08-02,1
leftscape-library,2022-09-04,1
leftscape-library,2022-09-06,2
leftscape-library,2022-09-17,3
leftscape-library,2022-09-21,21
leftscape-library,2022-09-22,1
leftscape-library,2022-09-28,3
leftscape-library,2022-09-29,4
leftscape-library,2022-10-15,1
leftscape-library,2022-11-09,2
leftscape-library,2022-11-10,1
leftscape-library,2022-12-09,1
leftscape-library,2022-12-11,1
leftscape-library,2022-12-19,2
leftscape-library,2022-12-20,5
leftscape-library,2023-01-09,1
leftscape-library,2023-01-19,1
leftscape-library,2023-03-17,6
leftscape-library,2023-03-19,7
leftscape-library,2023-03-22,2
leftscape-library,2023-03-27,1
leftscape-library,2023-04-05,2
leftscape-library,2023-05-14,1
leftscape-library,2023-05-15,2
leftscape-library,2023-05-18,2
leftscape-library,2023-05-23,5
leftscape-library,2023-06-15,1
leftscape-library,2023-06-16,1
leftscape-library,2023-06-18,1
leftscape-library,2023-07-04,17
leftscape-library,2023-07-13,1
leftscape-library,2023-07-14,2
leftscape-library,2023-07-15,1
leftscape-library,2023-07-19,1
leftscape-library,2023-07-21,10
leftscape-library,2023-07-22,5
leftscape-library,2023-07-25,1
leftscape-library,2023-09-06,2
leftscape-library,2023-11-14,1
leftscape-library,2023-11-21,1
leftscape-library,2023-12-11,1
leftscape-library,2024-01-10,1
leftscape-library,2024-01-12,2
leftscape-library,2024-01-19,1
leftscape-library,2024-01-20,2
leftscape-library,2024-01-21,1
leftscape-library,2024-02-26,2
leftscape-library,2024-03-11,1
leftscape-library,2024-03-13,1
leftscape-library,2024-04-12,3
leftscape-library,2024-04-17,1
leftscape-library,2024-07-26,2
leftscape-library,2024-07-31,9
leftscape-library,2024-08-01,3
leftscape-library,2024-08-06,2
leftscape-library,2024-08-07,1
leftscape-library,2024-08-18,3
leftscape-library,2024-11-06,1
leftscape-library,2025-01-11,5
leftscape-library,2025-01-15,1
leftscape-library,2025-01-16,27
leftscape-library,2025-01-22,5
leftscape-library,2025-01-29,2
leftscape-library,2025-05-15,1
leftscape-library,2025-05-17,1
leftscape-library,2025-09-28,1
leftscape-library,2025-09-29,2
leftscape-library,2025-10-22,1
looking-for-group,2021-06-18,2
looking-for-group,2021-06-19,7
looking-for-group,2021-06-20,5
looking-for-group,2021-06-22,4
looking-for-group,2021-06-27,3
looking-for-group,2021-06-28,17
looking-for-group,2021-06-29,27
looking-for-group,2021-06-30,1
looking-for-group,2021-07-05,59
looking-for-group,2021-07-08,3
looking-for-group,2021-07-10,16
looking-for-group,2021-07-13,15
looking-for-group,2021-07-15,41
looking-for-group,2021-07-18,20
looking-for-group,2021-07-20,21
looking-for-group,2021-07-22,10
looking-for-group,2021-07-25,2
looking-for-group,2021-07-26,18
looking-for-group,2021-07-27,2
looking-for-group,2021-07-28,5
looking-for-group,2021-07-29,23
looking-for-group,2021-07-30,8
looking-for-group,2021-07-31,12
looking-for-group,2021-08-04,1
looking-for-group,2021-08-06,1
looking-for-group,2021-08-09,4
looking-for-group,2021-08-11,9
looking-for-group,2021-08-12,5
looking-for-group,2021-08-15,13
looking-for-group,2021-08-16,1
looking-for-group,2021-08-19,8
looking-for-group,2021-08-20,33
looking-for-group,2021-08-23,7
looking-for-group,2021-08-24,3
looking-for-group,2021-08-25,2
looking-for-group,2021-08-27,6
looking-for-group,2021-08-28,3
looking-for-group,2021-08-29,16
looking-for-group,2021-08-31,7
looking-for-group,2021-09-01,34
looking-for-group,2021-09-02,10
looking-for-group,2021-09-03,1
looking-for-group,2021-09-04,9
looking-for-group,2021-09-05,5
looking-for-group,2021-09-06,5
looking-for-group,2021-09-07,2
looking-for-group,2021-09-08,1
looking-for-group,2021-09-09,15
looking-for-group,2021-09-10,4
looking-for-group,2021-09-11,2
looking-for-group,2021-09-12,1
looking-for-group,2021-09-13,30
looking-for-group,2021-09-14,9
looking-for-group,2021-09-15,17
looking-for-group,2021-09-16,17
looking-for-group,2021-09-17,7
looking-for-group,2021-09-18,4
looking-for-group,2021-09-19,3
looking-for-group,2021-09-20,10
looking-for-group,2021-09-21,28
looking-for-group,2021-09-22,11
looking-for-group,2021-09-23,8
looking-for-group,2021-09-24,40
looking-for-group,2021-09-25,6
looking-for-group,2021-09-26,4
looking-for-group,2021-09-27,2
looking-for-group,2021-09-28,5
looking-for-group,2021-09-29,5
looking-for-group,2021-09-30,23
looking-for-group,2021-10-01,31
looking-for-group,2021-10-02,1
looking-for-group,2021-10-03,30
looking-for-group,2021-10-04,1
looking-for-group,2021-10-05,10
looking-for-group,2021-10-06,1
looking-for-group,2021-10-08,1
looking-for-group,2021-10-11,12
looking-for-group,2021-10-14,1
looking-for-group,2021-10-15,8
looking-for-group,2021-10-17,6
looking-for-group,2021-10-18,1
looking-for-group,2021-10-19,10
looking-for-group,2021-10-20,37
looking-for-group,2021-10-21,5
looking-for-group,2021-10-23,3
looking-for-group,2021-10-25,5
looking-for-group,2021-10-26,8
looking-for-group,2021-10-27,11
looking-for-group,2021-10-28,17
looking-for-group,2021-11-01,5
looking-for-group,2021-11-02,13
looking-for-group,2021-11-07,1
looking-for-group,2021-11-11,23
looking-for-group,2021-11-13,13
looking-for-group,2021-11-14,13
looking-for-group,2021-11-15,1
looking-for-group,2021-11-17,36
looking-for-group,2021-11-18,36
looking-for-group,2021-11-19,1
looking-for-group,2021-11-20,4
looking-for-group,2021-11-22,11
looking-for-group,2021-11-23,40
looking-for-group,2021-11-24,69
looking-for-group,2021-11-25,3
looking-for-group,2021-11-26,25
looking-for-group,2021-11-29,18
looking-for-group,2021-11-30,47
looking-for-group,2021-12-01,16
looking-for-group,2021-12-02,1
looking-for-group,2021-12-03,12
looking-for-group,2021-12-04,9
looking-for-group,2021-12-05,16
looking-for-group,2021-12-06,47
looking-for-group,2021-12-07,11
looking-for-group,2021-12-08,13
looking-for-group,2021-12-09,91
looking-for-group,2021-12-10,14
looking-for-group,2021-12-11,20
looking-for-group,2021-12-12,28
looking-for-group,2021-12-13,15
looking-for-group,2021-12-14,11
looking-for-group,2021-12-15,96
looking-for-group,2021-12-16,39
looking-for-group,2021-12-17,4
looking-for-group,2021-12-18,24
looking-for-group,2021-12-19,38
looking-for-group,2021-12-20,77
looking-for-group,2021-12-21,11
looking-for-group,2021-12-22,61
looking-for-group,2021-12-23,4
looking-for-group,2021-12-24,8
looking-for-group,2021-12-25,22
looking-for-group,2021-12-26,74
looking-for-group,2021-12-27,9
looking-for-group,2021-12-28,146
looking-for-group,2021-12-29,22
looking-for-group,2021-12-30,26
looking-for-group,2021-12-31,39
looking-for-group,2022-01-01,43
looking-for-group,2022-01-02,4
looking-for-group,2022-01-03,21
looking-for-group,2022-01-04,30
looking-for-group,2022-01-05,11
looking-for-group,2022-01-06,42
looking-for-group,2022-01-07,18
looking-for-group,2022-01-08,54
looking-for-group,2022-01-09,19
looking-for-group,2022-01-10,12
looking-for-group,2022-01-11,65
looking-for-group,2022-01-12,77
looking-for-group,2022-01-13,83
looking-for-group,2022-01-14,2
looking-for-group,2022-01-15,5
looking-for-group,2022-01-16,5
looking-for-group,2022-01-17,10
looking-for-group,2022-01-18,17
looking-for-group,2022-01-19,41
looking-for-group,2022-01-20,17
looking-for-group,2022-01-21,16
looking-for-group,2022-01-22,4
looking-for-group,2022-01-23,3
looking-for-group,2022-01-25,10
looking-for-group,2022-01-26,35
looking-for-group,2022-01-30,1
looking-for-group,2022-01-31,5
looking-for-group,2022-02-01,2
looking-for-group,2022-02-03,7
looking-for-group,2022-02-05,4
looking-for-group,2022-02-06,6
looking-for-group,2022-02-08,7
looking-for-group,2022-02-12,12
looking-for-group,2022-02-13,11
looking-for-group,2022-02-16,29
looking-for-group,2022-02-20,15
looking-for-group,2022-02-21,10
looking-for-group,2022-02-22,4
looking-for-group,2022-02-24,3
looking-for-group,2022-02-26,1
looking-for-group,2022-03-04,2
looking-for-group,2022-03-08,4
looking-for-group,2022-03-10,20
looking-for-group,2022-03-12,4
looking-for-group,2022-03-13,2
looking-for-group,2022-03-14,28
looking-for-group,2022-03-15,41
looking-for-group,2022-03-16,29
looking-for-group,2022-03-17,16
looking-for-group,2022-03-18,9
looking-for-group,2022-03-19,53
looking-for-group,2022-03-21,2
looking-for-group,2022-03-26,2
looking-for-group,2022-04-05,22
looking-for-group,2022-04-06,3
looking-for-group,2022-04-07,14
looking-for-group,2022-04-08,2
looking-for-group,2022-04-10,16
looking-for-group,2022-04-13,3
looking-for-group,2022-04-14,7
looking-for-group,2022-04-15,1
looking-for-group,2022-04-17,2
looking-for-group,2022-04-18,10
looking-for-group,2022-04-20,14
looking-for-group,2022-04-21,2
looking-for-group,2022-04-23,8
looking-for-group,2022-04-24,16
looking-for-group,2022-04-27,16
looking-for-group,2022-04-28,18
looking-for-group,2022-05-04,17
looking-for-group,2022-05-05,1
looking-for-group,2022-05-06,1
looking-for-group,2022-05-11,9
looking-for-group,2022-05-12,13
looking-for-group,2022-05-13,2
looking-for-group,2022-05-14,4
looking-for-group,2022-05-18,3
looking-for-group,2022-05-22,7
looking-for-group,2022-05-27,1
looking-for-group,2022-05-30,1
looking-for-group,2022-05-31,4
looking-for-group,2022-06-01,15
looking-for-group,2022-06-03,36
looking-for-group,2022-06-04,13
looking-for-group,2022-06-05,3
looking-for-group,2022-06-06,11
looking-for-group,2022-06-07,16
looking-for-group,2022-06-08,4
looking-for-group,2022-06-09,2
looking-for-group,2022-06-10,16
looking-for-group,2022-06-13,11
looking-for-group,2022-06-14,3
looking-for-group,2022-06-15,7
looking-for-group,2022-06-16,26
looking-for-group,2022-06-23,1
looking-for-group,2022-06-24,8
looking-for-group,2022-06-25,2
looking-for-group,2022-06-26,6
looking-for-group,2022-06-28,9
looking-for-group,2022-06-29,5
looking-for-group,2022-06-30,1
looking-for-group,2022-07-14,1
looking-for-group,2022-07-15,2
looking-for-group,2022-07-16,1
looking-for-group,2022-07-17,2
looking-for-group,2022-07-19,11
looking-for-group,2022-07-22,1
looking-for-group,2022-07-23,3
looking-for-group,2022-07-24,1
looking-for-group,2022-07-27,11
looking-for-group,2022-07-28,4
looking-for-group,2022-07-29,2
looking-for-group,2022-08-03,8
looking-for-group,2022-08-04,3
looking-for-group,2022-08-05,7
looking-for-group,2022-08-06,1
looking-for-group,2022-08-15,1
looking-for-group,2022-08-18,17
looking-for-group,2022-08-19,14
looking-for-group,2022-08-20,4
looking-for-group,2022-08-23,7
looking-for-group,2022-08-25,56
looking-for-group,2022-08-26,27
looking-for-group,2022-08-27,3
looking-for-group,2022-08-28,6
looking-for-group,2022-08-29,1
looking-for-group,2022-08-30,3
looking-for-group,2022-08-31,4
looking-for-group,2022-09-08,1
looking-for-group,2022-09-10,4
looking-for-group,2022-09-11,2
looking-for-group,2022-09-12,3
looking-for-group,2022-09-13,2
looking-for-group,2022-09-14,8
looking-for-group,2022-09-15,1
looking-for-group,2022-09-17,3
looking-for-group,2022-09-18,2
looking-for-group,2022-09-19,3
looking-for-group,2022-09-23,2
looking-for-group,2022-09-27,1
looking-for-group,2022-09-29,2
looking-for-group,2022-10-05,1
looking-for-group,2022-10-16,1
looking-for-group,2022-10-21,12
looking-for-group,2022-10-31,1
looking-for-group,2022-11-01,14
looking-for-group,2022-11-02,10
looking-for-group,2022-11-03,19
looking-for-group,2022-11-08,2
looking-for-group,2022-11-09,14
looking-for-group,2022-11-14,10
looking-for-group,2022-11-15,3
looking-for-group,2022-11-16,12
looking-for-group,2022-11-17,36
looking-for-group,2022-11-18,2
looking-for-group,2022-11-20,2
looking-for-group,2022-11-23,2
looking-for-group,2022-11-24,25
looking-for-group,2022-11-25,32
looking-for-group,2022-11-26,11
looking-for-group,2022-11-27,10
looking-for-group,2022-11-30,1
looking-for-group,2022-12-02,2
looking-for-group,2022-12-03,3
looking-for-group,2022-12-05,7
looking-for-group,2022-12-07,1
looking-for-group,2022-12-08,2
looking-for-group,2022-12-09,1
looking-for-group,2022-12-11,2
looking-for-group,2022-12-12,7
looking-for-group,2022-12-13,4
looking-for-group,2022-12-14,9
looking-for-group,2022-12-15,16
looking-for-group,2022-12-16,11
looking-for-group,2022-12-17,11
looking-for-group,2022-12-18,36
looking-for-group,2022-12-19,1
looking-for-group,2022-12-21,3
looking-for-group,2022-12-22,26
looking-for-group,2022-12-23,19
looking-for-group,2022-12-24,38
looking-for-group,2022-12-25,1
looking-for-group,2022-12-26,26
looking-for-group,2022-12-28,2
looking-for-group,2022-12-29,2
looking-for-group,2022-12-30,8
looking-for-group,2022-12-31,1
looking-for-group,2023-01-01,5
looking-for-group,2023-01-02,6
looking-for-group,2023-01-03,3
looking-for-group,2023-01-04,11
looking-for-group,2023-01-05,3
looking-for-group,2023-01-06,14
looking-for-group,2023-01-07,4
looking-for-group,2023-01-08,1
looking-for-group,2023-01-09,3
looking-for-group,2023-01-12,12
looking-for-group,2023-01-13,1
looking-for-group,2023-01-14,1
looking-for-group,2023-01-18,26
looking-for-group,2023-01-19,2
looking-for-group,2023-01-20,1
looking-for-group,2023-01-21,1
looking-for-group,2023-01-25,13
looking-for-group,2023-01-29,1
looking-for-group,2023-01-30,3
looking-for-group,2023-02-01,2
looking-for-group,2023-02-05,17
looking-for-group,2023-02-07,3
looking-for-group,2023-02-09,4
looking-for-group,2023-02-12,7
looking-for-group,2023-02-13,24
looking-for-group,2023-02-14,1
looking-for-group,2023-02-15,7
looking-for-group,2023-02-16,1
looking-for-group,2023-02-18,2
looking-for-group,2023-02-19,12
looking-for-group,2023-02-20,25
looking-for-group,2023-02-23,24
looking-for-group,2023-02-24,2
looking-for-group,2023-02-26,9
looking-for-group,2023-02-27,1
looking-for-group,2023-03-01,1
looking-for-group,2023-03-02,5
looking-for-group,2023-03-03,14
looking-for-group,2023-03-04,1
looking-for-group,2023-03-05,13
looking-for-group,2023-03-06,3
looking-for-group,2023-03-07,6
looking-for-group,2023-03-11,6
looking-for-group,2023-03-12,2
looking-for-group,2023-03-13,2
looking-for-group,2023-03-14,3
looking-for-group,2023-03-15,26
looking-for-group,2023-03-16,17
looking-for-group,2023-03-17,1
looking-for-group,2023-03-19,2
looking-for-group,2023-03-21,5
looking-for-group,2023-03-23,3
looking-for-group,2023-03-24,5
looking-for-group,2023-03-25,4
looking-for-group,2023-03-26,1
looking-for-group,2023-03-28,12
looking-for-group,2023-03-30,5
looking-for-group,2023-03-31,7
looking-for-group,2023-04-01,3
looking-for-group,2023-04-03,8
looking-for-group,2023-04-04,62
looking-for-group,2023-04-05,9
looking-for-group,2023-04-07,1
looking-for-group,2023-04-08,3
looking-for-group,2023-04-09,5
looking-for-group,2023-04-12,2
looking-for-group,2023-04-14,8
looking-for-group,2023-04-19,2
looking-for-group,2023-04-20,3
looking-for-group,2023-04-21,16
looking-for-group,2023-04-22,2
looking-for-group,2023-04-24,2
looking-for-group,2023-04-26,3
looking-for-group,2023-04-27,7
looking-for-group,2023-04-29,1
looking-for-group,2023-04-30,2
looking-for-group,2023-05-03,7
looking-for-group,2023-05-04,4
looking-for-group,2023-05-05,3
looking-for-group,2023-05-06,1
looking-for-group,2023-05-08,44
looking-for-group,2023-05-10,45
looking-for-group,2023-05-11,18
looking-for-group,2023-05-12,19
looking-for-group,2023-05-13,6
looking-for-group,2023-05-14,1
looking-for-group,2023-05-16,19
looking-for-group,2023-05-17,25
looking-for-group,2023-05-18,29
looking-for-group,2023-05-19,1
looking-for-group,2023-05-20,3
looking-for-group,2023-05-21,11
looking-for-group,2023-05-24,3
looking-for-group,2023-05-27,2
looking-for-group,2023-06-01,5
looking-for-group,2023-06-05,30
looking-for-group,2023-06-06,1
looking-for-group,2023-06-07,2
looking-for-group,2023-06-09,5
looking-for-group,2023-06-23,4
looking-for-group,2023-06-28,30
looking-for-group,2023-06-29,2
looking-for-group,2023-06-30,4
looking-for-group,2023-07-02,6
looking-for-group,2023-07-03,5
looking-for-group,2023-07-04,11
looking-for-group,2023-07-05,10
looking-for-group,2023-07-06,3
looking-for-group,2023-07-07,4
looking-for-group,2023-07-10,3
looking-for-group,2023-07-12,14
looking-for-group,2023-07-13,2
looking-for-group,2023-07-14,9
looking-for-group,2023-07-15,14
looking-for-group,2023-07-16,3
looking-for-group,2023-07-17,3
looking-for-group,2023-07-18,1
looking-for-group,2023-07-19,19
looking-for-group,2023-07-20,2
looking-for-group,2023-07-23,1
looking-for-group,2023-08-02,2
looking-for-group,2023-08-03,4
looking-for-group,2023-08-09,1
looking-for-group,2023-08-11,2
looking-for-group,2023-08-12,11
looking-for-group,2023-08-16,11
looking-for-group,2023-08-17,1
looking-for-group,2023-08-18,8
looking-for-group,2023-08-20,1
looking-for-group,2023-08-22,7
looking-for-group,2023-08-23,2
looking-for-group,2023-08-26,1
looking-for-group,2023-08-27,3
looking-for-group,2023-08-28,1
